ds,yhat,yhat_lower,yhat_upper
2025-04-08,6931.1516627607725,140.37534156126895,13979.231165703792
2025-04-09,7026.362772663799,100.54589032360889,13886.376400742518
2025-04-10,7342.461802179733,822.031351633961,14640.63300726522
2025-04-11,6793.07996348925,2.035190717337368,13514.220951429064
2025-04-12,7203.182781850418,432.4182856535201,13557.607194090791
2025-04-13,8412.689474082687,1812.7350835956768,14849.354144129824
2025-04-14,7352.139141363998,492.3558489524202,13746.338604940453
2025-04-15,6823.945924827196,434.78857235771386,13836.431713862206
2025-04-16,7004.036255780448,845.5176656482405,13725.823913975897
2025-04-17,7411.045935217236,666.5852976843867,14239.926379311344
2025-04-18,6956.448176065056,589.8025343087866,13744.520538636878
2025-04-19,7462.875980432577,799.1022566673503,14228.969936696025
2025-04-20,8767.797810852793,2410.3579207939197,15438.83097399518
2025-04-21,7799.244313315327,1103.4728836073914,14553.000560218754
2025-04-22,7357.126727498895,545.0636367245877,14151.08555431543
2025-04-24,8089.016241085527,1091.7879318681296,14604.502292212632
2025-04-25,7688.729297105173,977.859707947919,14484.641905331375
2025-04-26,8234.86000210505,1366.1904120591546,14855.114652624992
2025-04-27,9563.33169198428,2702.19920407982,15762.992347419788
2025-04-28,8600.981001571141,2319.8892549941856,15607.325346224436
2025-04-29,8146.91374454154,1512.1804227146538,14860.731799381532
2025-04-30,8374.2348354237,1264.1452208844814,14966.137089276284
2025-05-02,8332.050506134272,1108.6621149617886,14626.84661364106
2025-05-03,8794.115233444812,2116.0766517433217,15318.538792938205
2025-05-04,10022.799260112353,3660.0130556500103,16616.6715711396
2025-05-05,8946.693706616978,2004.0794326407902,16034.137066101064
2025-05-06,8367.023808289621,1799.1388574080804,14655.48919101961
2025-05-07,8459.334085615581,965.8670196436435,15155.605955766185
2025-05-08,8742.714353622494,1924.4855404354291,14987.115235076451
2025-05-09,8129.936696930988,773.8240837085174,14902.796420991219
2025-05-10,8445.766274208689,1663.6487363052372,15291.337128889792
2025-05-11,9530.604918881161,1877.4029832849033,15770.116244245186
2025-05-12,8316.165822859535,1666.9064646881243,15526.621847645569
2025-05-13,7606.7209798874455,961.516271978202,14286.901399029623
2025-05-14,7580.714444387527,950.1732183505168,14672.336344716956
2025-05-15,7759.91946710733,822.2413788505711,14193.873851982506
2025-05-16,7059.511365550304,-70.09705805657676,13420.84321488455
2025-05-17,7306.3206099351855,741.2637100063622,13957.94217782115
2025-05-18,8342.42655160667,1787.4514782307358,15206.141221292017
2025-05-19,7100.79134539207,449.8407186420105,14060.84479552771
2025-05-20,6386.4767783670495,-411.11940322928257,12619.014157870382
2025-05-21,6378.237840759537,-222.5221308912721,12836.21653760266
2025-05-22,6597.671602908672,-5.178258579849787,13616.458774127155
2025-05-23,5959.293468826116,-588.0212645254405,12877.27792345117
2025-05-24,6288.805203246842,-1037.7796390081326,12839.761262334721
2025-05-25,7426.7147813383535,746.9739939688661,14694.530564939763
2025-05-26,6304.006950246332,-446.4870658693929,12950.96241601233
2025-05-27,5723.406286044568,-947.976403038849,12624.877316875034
2025-05-28,5861.02540997818,-543.9115548348051,13732.461790284786
2025-05-29,6235.575544692632,-457.23513033397177,12715.526772290787
2025-05-30,5758.509922249921,-1047.2274636916002,13072.549824372514
2025-05-31,6252.362747853842,-694.2769274678581,12916.458389979594
2025-06-01,7554.441985697513,502.0798402046554,14561.376212001762
2025-06-02,6592.573030297425,181.14884314612672,13174.148776074544
2025-06-03,6166.433226040482,-839.9288614890552,13170.398255657994
2025-06-04,6449.26813038908,-389.11309958017745,13144.696218307225
2025-06-05,6957.1650315829465,339.7347425980454,13971.55383032306
2025-06-06,6599.252704608729,-496.83700683240613,12950.052018934131
2025-06-07,7196.088762635979,228.24777729223524,13387.0205932829
2025-06-08,8583.39173911072,2063.980118017284,15283.856246216226
2025-06-09,7687.814076963846,1097.6686354320652,14196.249199764266
2025-06-10,7308.295366509504,647.7689681885979,13989.995530750446
2025-06-11,7617.786387095083,1476.0149611551624,14767.274433243403
2025-06-12,8132.519410515887,1844.611856178869,14802.278470415526
2025-06-13,7762.1939840288,1439.4217430971198,14354.66447607848
2025-06-14,8328.34006272653,2119.1068674339076,14885.841551902791
2025-06-15,9668.016401624356,2506.014265971401,16819.115875300533
2025-06-16,8709.541398800558,1613.654706975302,15399.046218719577
2025-06-17,8253.796956600308,1448.3202558091177,14842.717012008019
2025-06-18,8475.897317362847,1882.7691605741297,15461.578460798355
2025-06-19,8894.399869516157,2418.8140431891215,15359.154344020326
2025-06-20,8421.428773977688,1222.5081760028158,14941.224821437007
2025-06-21,8880.974961624635,2436.506536393745,15795.716688980858
2025-06-22,10112.532096453924,3672.352109463034,16502.21997008754
2025-06-23,9046.767337603002,2431.161649964874,15755.719199051744
2025-06-24,8486.769022384153,2117.1457537035308,15154.118171404954
2025-06-25,8609.664653991718,1121.328045874533,15777.643892824432
2025-06-26,8935.78745124971,2031.0535027345763,15790.39851837446
2025-06-27,8378.763373539288,1625.5187694811668,15442.283943624114
2025-06-28,8763.783009442594,1606.6375163666235,15761.27761791118
2025-06-29,9931.218515657236,3341.017029813146,16570.57709193034
2025-06-30,8812.284771676941,1822.0313263638157,15316.369206144524
2025-07-01,8210.28693888664,1622.5374993613561,14895.615217294384
2025-07-02,8302.247609548625,2268.4359138955047,15261.591227569621
2025-07-03,8608.091348630847,1659.8358402910428,15278.940573482027
2025-07-04,8040.757846432835,1037.5958286668333,14819.636230028611
2025-07-05,8424.507156880401,1805.588765023623,15186.520246805765
2025-07-06,9598.576103817546,2934.5043483383765,16218.45359431356
2025-07-07,8492.883759189983,1585.3208080217132,15495.549968491801
2025-07-08,7909.32680008243,1237.341315561765,15065.246799651284
2025-07-09,8023.456468662437,1288.3952310626396,14909.922779943588
2025-07-10,8353.713439125315,1521.9110786624199,14840.96964882918
2025-07-11,7811.590316206173,1077.0259723654854,14029.72642678778
2025-07-12,8219.983794763155,1166.5270645153105,14557.576550231466
2025-07-13,9416.894206157123,2290.1917090275056,15786.22135297527
2025-07-14,8331.169125398545,1782.3710311332677,15308.300499289136
2025-07-15,7763.830777007,991.7003250192104,14338.414002687332
2025-07-16,7889.778084464686,937.0345580041312,14995.949676884818
2025-07-17,8227.039001970441,1991.3032737338383,15676.62161523829
2025-07-18,7686.942418561489,1315.7351496343817,14253.565776298125
2025-07-19,8092.471471302615,1488.9164643228105,14695.719226629564
2025-07-20,9281.956045722734,2626.850089747369,16169.360451381805
2025-07-21,8184.801431893325,907.3678039190096,14634.395882737319
2025-07-22,7602.7934002165075,934.2129000552869,14457.0816369085
2025-07-23,7711.771282674417,953.1831229121849,14685.480392248443
2025-07-24,8030.845631241325,1060.317009484412,14738.799148512388
2025-07-25,7472.530840003168,120.25834409087008,15037.421169130947
2025-07-26,7861.05579533692,1435.4573339125538,14644.6723712335
2025-07-27,9036.011654231566,2538.9985237618166,15642.059603264508
2025-07-28,7928.03509696266,1146.680003688139,14494.410814385248
2025-07-29,7340.06871110446,347.67152775208285,14316.336661113202
2025-07-30,7448.991460649941,583.3050031319821,14002.649615869144
